Wavelength (nm),Intensity (uW)
545.139021,0.000037
545.858781,0.000037
546.615494,0.000037
547.354760,0.000037
548.116754,0.000037
548.817098,0.000037
549.552978,0.000037
550.312532,0.000037
551.051232,0.000037
551.827222,0.000037
552.530014,0.000037
553.292925,0.000037
554.025350,0.000037
554.756426,0.000037
555.476770,0.000037
556.244223,0.000037
556.968526,0.000037
557.720561,0.000037
558.464643,0.000037
559.183851,0.000037
559.922683,0.000037
560.675781,0.000037
561.412688,0.000037
562.147217,0.000037
562.869417,0.000037
563.633813,0.000037
564.353652,0.000037
565.137617,0.000038
565.845123,0.000038
566.583652,0.000038
567.314073,0.000037
568.044985,0.000037
568.802077,0.000037
569.531095,0.000037
570.245210,0.000037
571.026602,0.000037
571.738016,0.000037
572.470748,0.000037
573.224224,0.000038
573.945242,0.000037
574.673413,0.000038
575.422243,0.000038
576.176112,0.000038
576.867121,0.000038
577.626935,0.000038
578.350569,0.000038
579.100710,0.000038
579.835675,0.000038
580.549664,0.000038
581.294603,0.000038
582.022848,0.000038
582.746788,0.000038
583.492642,0.000038
584.208980,0.000038
584.968695,0.000038
585.688894,0.000038
586.414191,0.000038
587.164797,0.000038
587.917106,0.000038
588.611362,0.000038
589.348405,0.000038
590.080037,0.000038
590.822991,0.000038
591.547205,0.000038
592.279164,0.000038
593.011273,0.000038
593.754006,0.000038
594.479505,0.000038
595.191511,0.000038
595.932773,0.000038
596.675413,0.000038
597.404838,0.000038
598.149286,0.000038
598.864560,0.000038
599.585295,0.000038
600.352677,0.000038
601.042420,0.000038
601.789421,0.000038
602.536020,0.000038
603.255474,0.000038
603.974335,0.000038
604.742202,0.000038
605.426155,0.000038
606.169643,0.000038
606.896845,0.000038
607.647908,0.000038
608.363719,0.000038
609.116991,0.000038
609.800522,0.000038
610.539231,0.000038
611.264324,0.000038
611.976534,0.000038
612.724244,0.000038
613.419055,0.000038
614.253137,0.000038
614.883621,0.000038
615.633719,0.000038
616.356010,0.000038
617.135705,0.000038
617.795044,0.000038
618.526766,0.000038
619.252530,0.000038
619.989456,0.000038
620.711599,0.000038
621.422648,0.000038
622.174959,0.000039
622.867805,0.000038
623.587139,0.000038
624.323113,0.000038
625.043204,0.000038
625.772901,0.000039
626.518718,0.000039
627.236624,0.000038
627.942090,0.000039
628.670957,0.000039
629.366550,0.000038
630.118517,0.000039
630.835047,0.000039
631.598110,0.000039
632.271431,0.000038
633.037232,0.000038
633.714250,0.000038
634.448912,0.000038
635.165647,0.000038
635.885689,0.000038
636.629986,0.000038
637.346425,0.000038
638.053609,0.000038
638.831375,0.000038
639.492839,0.000038
640.229526,0.000038
640.941614,0.000038
641.652764,0.000038
642.388694,0.000039
643.089367,0.000038
643.812272,0.000038
644.532178,0.000038
645.281058,0.000038
645.962977,0.000038
646.716968,0.000038
647.407187,0.000038
648.150283,0.000038
648.859535,0.000038
649.572474,0.000038
650.293752,0.000038
650.989382,0.000038
651.736703,0.000038
652.441814,0.000038
653.150060,0.000038
653.891699,0.000038
