Wavelength (nm),Intensity (uW)
759.773057,0.000052
760.469536,0.000052
761.121116,0.000052
761.835963,0.000052
762.507292,0.000052
763.201460,0.000053
763.878041,0.000053
764.561407,0.000053
765.263055,0.000053
765.939732,0.000053
766.635514,0.000053
767.341603,0.000053
768.002342,0.000053
768.679335,0.000053
769.356163,0.000053
770.063536,0.000053
770.750049,0.000053
771.422159,0.000053
772.096326,0.000053
772.808085,0.000053
773.480873,0.000053
774.182656,0.000053
774.841394,0.000053
775.520555,0.000053
776.210859,0.000053
776.894712,0.000053
777.600275,0.000053
778.252969,0.000053
778.934784,0.000053
779.611691,0.000054
780.307833,0.000054
780.987182,0.000054
781.666056,0.000054
782.339603,0.000054
783.031252,0.000054
783.705728,0.000054
784.405146,0.000054
785.073511,0.000054
785.742173,0.000054
786.436523,0.000054
787.104237,0.000054
787.790476,0.000054
788.458485,0.000054
789.141460,0.000054
789.822828,0.000054
790.502243,0.000054
791.180863,0.000055
791.863013,0.000054
792.508559,0.000054
793.189705,0.000054
793.863654,0.000054
794.550596,0.000054
795.217797,0.000054
795.927562,0.000054
796.593936,0.000054
797.280626,0.000054
797.959959,0.000054
798.618984,0.000054
799.307264,0.000054
799.972082,0.000054
800.657438,0.000053
