"Data Set 2:Time(s)","Data Set 2:Potential(mV)","Data Set 2:Temperature(K)"
9.75,188.59672546386719,301.57403984069822
9.7750000000000004,190.01579284667969,301.57559814453123
9.8000000000000007,189.30625915527344,301.57559814453123
9.8249999999999993,190.01579284667969,301.57559814453123
9.8499999999999996,192.14439392089844,301.57403984069822
9.875,194.27490234375,301.57403984069822
9.9000000000000004,192.14439392089844,301.57403984069822
9.9250000000000007,192.8558349609375,301.57403984069822
9.9499999999999993,195.6939697265625,301.57248153686521
9.9749999999999996,194.27490234375,301.57248153686521
10,192.14439392089844,301.57248153686521
10.025,191.43486022949219,301.57248153686521
10.050000000000001,194.27490234375,301.57092132568357
10.074999999999999,194.27490234375,301.57092132568357
10.1,191.43486022949219,301.57248153686521
10.125,192.14439392089844,301.57092132568357
10.15,194.98443603515625,301.56936111450193
10.175000000000001,195.6939697265625,301.56936111450193
10.199999999999999,194.98443603515625,301.57092132568357
10.225,195.6939697265625,301.57092132568357
10.25,198.5321044921875,301.56936111450193
10.275,199.951171875,301.56936111450193
10.300000000000001,197.82257080078125,301.56936111450193
10.324999999999999,199.24163818359375,301.56936111450193
10.35,202.79121398925781,301.56780281066892
10.375,202.08168029785156,301.56780281066892
10.4,198.5321044921875,301.56780281066892
10.425000000000001,199.24163818359375,301.56780281066892
10.449999999999999,201.37214660644531,301.56624259948728
10.475,199.951171875,301.56624259948728
10.5,196.40350341796875,301.56780281066892
10.525,194.98443603515625,301.56780281066892
10.550000000000001,198.5321044921875,301.56624259948728
10.574999999999999,198.5321044921875,301.56624259948728
10.6,194.27490234375,301.56624259948728
10.625,197.82257080078125,301.56624259948728
10.65,202.79121398925781,301.56468238830564
10.675000000000001,202.79121398925781,301.56468238830564
10.699999999999999,200.66261291503906,301.56624259948728
10.725,204.21028137207031,301.56468238830564
10.75,207.75985717773438,301.56468238830564
10.775,207.75985717773438,301.56468238830564
10.800000000000001,205.62934875488281,301.56468238830564
10.824999999999999,207.04841613769531,301.56468238830564
10.85,211.30752563476562,301.56468238830564
10.875,211.30752563476562,301.56312408447263
10.9,206.33888244628906,301.56468238830564
10.925000000000001,209.17892456054688,301.56468238830564
10.949999999999999,212.72659301757812,301.56312408447263
10.975,212.72659301757812,301.56312408447263
11,209.17892456054688,301.56468238830564
11.025,210.59799194335938,301.56312408447263
11.050000000000001,215.56663513183594,301.56312408447263
11.074999999999999,213.43612670898438,301.56312408447263
11.1,210.59799194335938,301.56312408447263
11.125,211.30752563476562,301.56312408447263
11.15,215.56663513183594,301.56156387329099
11.175000000000001,214.14566040039062,301.56156387329099
11.199999999999999,212.01705932617188,301.56312408447263
