Wavelength (nm),Intensity (uW)
677.005215,0.000086
677.657741,0.000086
678.389035,0.000086
679.093228,0.000086
679.801902,0.000086
680.521719,0.000087
681.234338,0.000086
681.934879,0.000087
682.646258,0.000087
683.356750,0.000087
684.070173,0.000087
684.761898,0.000087
685.495189,0.000087
686.193343,0.000086
686.902708,0.000087
687.606577,0.000087
688.322930,0.000087
689.051852,0.000087
689.728335,0.000087
690.443134,0.000087
691.143159,0.000087
691.860261,0.000087
692.587006,0.000087
693.275126,0.000087
693.981925,0.000087
694.686298,0.000087
695.386001,0.000087
696.103343,0.000087
696.795047,0.000087
697.512486,0.000087
698.208754,0.000087
698.933051,0.000087
699.645145,0.000087
700.323924,0.000087
701.041926,0.000087
701.731983,0.000087
702.444998,0.000087
703.169795,0.000087
703.882046,0.000087
704.550097,0.000088
705.240022,0.000087
705.966555,0.000087
706.692761,0.000087
707.383999,0.000087
708.070241,0.000088
708.800382,0.000088
709.480145,0.000088
710.196272,0.000088
710.870152,0.000088
711.591722,0.000088
712.286975,0.000088
712.980772,0.000088
713.718096,0.000088
714.411770,0.000088
715.090985,0.000088
715.832015,0.000088
716.491711,0.000088
717.202432,0.000088
717.894770,0.000088
718.600649,0.000088
719.288757,0.000088
720.001237,0.000088
720.697656,0.000088
721.407326,0.000088
722.085419,0.000088
722.798506,0.000088
723.495291,0.000088
724.192723,0.000088
724.892582,0.000088
725.606708,0.000088
726.284799,0.000088
726.983543,0.000088
727.674237,0.000088
728.424149,0.000088
729.066764,0.000088
729.772971,0.000088
730.450716,0.000088
731.175747,0.000088
731.857232,0.000088
732.563166,0.000088
733.243835,0.000088
733.939295,0.000088
734.659921,0.000088
735.332026,0.000088
736.039325,0.000088
736.714070,0.000088
737.430286,0.000088
738.152584,0.000088
738.797791,0.000088
739.509961,0.000088
740.186833,0.000088
740.892086,0.000088
741.588946,0.000088
742.268630,0.000088
742.980688,0.000088
743.663196,0.000088
744.360610,0.000088
745.058752,0.000088
745.733517,0.000088
746.435779,0.000088
747.126825,0.000088
747.804312,0.000088
748.550384,0.000088
749.195585,0.000088
749.884769,0.000088
750.591231,0.000088
751.273134,0.000088
751.965127,0.000089
752.643935,0.000089
753.347101,0.000088
754.036868,0.000088
754.712836,0.000088
755.430724,0.000088
756.092170,0.000089
756.779272,0.000089
757.472088,0.000088
758.188912,0.000088
758.862395,0.000088
759.522232,0.000089
760.235827,0.000088
760.904186,0.000088
761.607781,0.000088
762.302267,0.000089
762.970666,0.000089
763.658811,0.000088
764.346950,0.000088
765.029681,0.000088
765.740554,0.000089
766.404741,0.000089
767.096756,0.000088
767.779766,0.000088
768.458970,0.000088
769.161399,0.000089
769.822137,0.000089
770.517518,0.000088
771.198825,0.000089
771.890888,0.000089
772.574144,0.000089
773.254644,0.000089
773.933884,0.000089
774.621150,0.000089
775.306713,0.000088
776.020913,0.000088
776.661632,0.000089
777.355479,0.000089
778.026690,0.000089
778.730717,0.000089
779.403385,0.000089
780.092009,0.000089
780.760896,0.000089
781.453076,0.000089
782.125128,0.000089
782.808818,0.000089
783.479000,0.000089
784.167833,0.000089
784.835364,0.000089
785.523625,0.000089
786.212054,0.000089
786.874939,0.000089
787.583189,0.000089
788.233517,0.000089
788.915102,0.000089
789.616755,0.000089
790.270213,0.000089
790.965458,0.000089
791.621281,0.000090
792.316621,0.000089
792.997179,0.000089
793.663317,0.000089
794.370970,0.000089
795.025112,0.000090
795.690742,0.000090
796.375805,0.000090
797.043306,0.000090
797.751732,0.000090
798.400157,0.000090
799.070777,0.000090
799.756722,0.000090
800.423354,0.000090
